1380.6	1.64E-09
1385.7	1.67E-09
1390.7	1.33E-09
1395.7	1.41E-09
1400.8	1.08E-09
1405.8	1.06E-09
1410.8	9.34E-10
1415.8	1.06E-09
1420.9	6.18E-10
1425.9	7.94E-10
1430.9	6.76E-10
1436	6.71E-10
1441	4.18E-10
1446	3.61E-10
1451.1	2.68E-10
1456.1	2.56E-10
1461.1	4.04E-10
1466.1	3.61E-10
1471.2	3.15E-10
1476.2	2.13E-10
1481.2	1.50E-10
1486.3	-1.48E-11
1491.3	3.35E-10
1496.3	3.04E-10
1501.3	3.16E-11
1506.4	3.41E-11
1511.4	1.55E-10
1516.4	1.70E-10
1521.5	2.02E-10
1526.5	7.44E-11
1531.5	2.04E-10
1536.6	1.59E-10
1541.6	2.16E-11
1546.6	1.82E-10
1551.6	8.43E-11
1556.7	1.61E-10
1561.7	2.20E-10
1566.7	1.72E-10
1571.8	7.61E-11
1576.8	1.11E-10
1581.8	1.43E-10
1586.9	2.43E-10
1591.9	1.85E-10
1596.9	2.66E-10
1601.9	1.35E-10
1607	1.32E-10
1612	4.97E-11
1617	1.78E-10
1622.1	1.32E-10
1627.1	1.75E-10
1632.1	3.74E-11
1637.1	1.73E-10
1642.2	-1.10E-10
1647.2	2.13E-10
1652.2	3.42E-11
1657.3	1.81E-10
1662.3	-5.36E-12
1667.3	-2.91E-11
1672.3	-3.77E-11
1677.4	-2.30E-11
1682.4	1.35E-10
1687.4	1.53E-10
1692.5	6.35E-11
1697.5	3.81E-10
1702.5	1.15E-10
1707.6	4.29E-10
1712.6	2.62E-10
1717.6	4.61E-10
1722.6	9.91E-10
1727.7	7.04E-10
1732.7	5.60E-10
1737.7	6.81E-10
1742.8	6.35E-10
1747.8	8.73E-10
1752.8	1.14E-09
1757.9	9.50E-10
1762.9	9.60E-10
1767.9	1.03E-09
1772.9	9.67E-10
1778	1.09E-09
1783	1.05E-09
1788	1.04E-09
1793.1	1.44E-09
1798.1	1.19E-09
1803.1	1.15E-09
1808.1	1.03E-09
1813.2	1.28E-09
1818.2	1.16E-09
1823.2	1.33E-09
1828.3	1.30E-09
1833.3	9.73E-10
1838.3	1.21E-09
1843.3	9.89E-10
1848.4	1.49E-09
1853.4	1.34E-09
1858.4	1.25E-09
1863.5	1.39E-09
1868.5	1.55E-09
1873.5	1.52E-09
1878.6	1.34E-09
1883.6	1.37E-09
1888.6	1.55E-09
1893.6	1.78E-09
1898.7	1.39E-09
1903.7	1.93E-09
1908.7	1.79E-09
1913.8	1.90E-09
1918.8	1.87E-09
1923.8	1.86E-09
1928.9	1.94E-09
1933.9	1.79E-09
1938.9	2.02E-09
1943.9	1.79E-09
1949	2.20E-09
1954	1.83E-09
1959	1.94E-09
1964.1	2.10E-09
1969.1	1.85E-09
1974.1	2.21E-09
1979.1	2.09E-09
1984.2	2.05E-09
1989.2	1.95E-09
1994.2	2.15E-09
1999.3	2.03E-09
2004.3	1.79E-09
2009.3	1.78E-09
2014.4	2.21E-09
2019.4	2.16E-09
2024.4	2.16E-09
2029.4	2.14E-09
2034.5	2.03E-09
2039.5	1.99E-09
2044.5	2.01E-09
2049.6	1.81E-09
2054.6	1.73E-09
2059.6	1.96E-09
2064.6	2.10E-09
2069.7	1.22E-09
2074.7	1.01E-09
2079.7	1.17E-09
2084.8	7.74E-10
2089.8	7.02E-10
2094.8	6.61E-10
2099.9	6.92E-10
2104.9	5.32E-10
2109.9	6.59E-10
2114.9	2.71E-10
2120	-6.28E-12
2125	2.23E-10
2130	3.39E-10
2135.1	4.71E-10
2140.1	4.90E-10
2145.1	2.53E-10
2150.1	1.28E-10
2155.2	3.04E-10
2160.2	1.27E-10
2165.2	4.12E-10
2170.3	3.26E-10
2175.3	4.74E-10
2180.3	2.06E-10
2185.4	5.77E-11
2190.4	2.95E-10
2195.4	2.35E-10
2200.4	1.92E-10
2205.5	1.54E-10
2210.5	3.44E-10
2215.5	1.58E-10
2220.6	7.84E-11
2225.6	1.58E-10
2230.6	2.11E-10
2235.6	8.29E-11
2240.7	1.65E-10
2245.7	8.56E-11
2250.7	2.40E-10
2255.8	2.23E-10
2260.8	9.73E-11
2265.8	9.08E-11
2270.8	1.02E-10
2275.9	1.26E-10
2280.9	-3.08E-11
2285.9	2.13E-10
2291	2.82E-10
2296	2.46E-10
2301	2.43E-10
2306.1	2.62E-10
2311.1	5.02E-11
2316.1	1.85E-10
2321.1	2.64E-10
2326.2	-1.14E-10
2331.2	2.03E-10
2336.2	2.62E-10
2341.3	4.66E-10
2346.3	6.74E-10
2351.3	6.18E-10
2356.3	8.93E-10
2361.4	9.84E-10
2366.4	1.21E-09
2371.4	9.19E-10
2376.5	1.29E-09
2381.5	1.47E-09
2386.5	1.26E-09
2391.5	1.24E-09
2396.6	1.05E-09
2401.6	1.51E-09
2406.6	1.41E-09
2411.7	1.67E-09
2416.7	1.53E-09
2421.7	1.29E-09
2426.8	1.43E-09
2431.8	1.70E-09
2436.8	1.38E-09
2441.8	1.46E-09
2446.9	1.49E-09
2451.9	1.71E-09
2456.9	1.42E-09
2462	1.71E-09
2467	1.68E-09
2472	2.01E-09
2477	2.04E-09
2482.1	2.17E-09
2487.1	2.06E-09
2492.1	2.53E-09
2497.2	2.49E-09
2502.2	2.31E-09
2507.2	2.86E-09
2512.3	2.52E-09
2517.3	2.63E-09
2522.3	2.73E-09
2527.3	2.92E-09
2532.4	2.72E-09
2537.4	2.59E-09
2542.4	2.63E-09
2547.5	3.01E-09
2552.5	2.45E-09
2557.5	2.88E-09
2562.5	3.09E-09
2567.6	2.86E-09
2572.6	2.97E-09
2577.6	2.91E-09
2582.7	2.68E-09
2587.7	2.26E-09
2592.7	2.56E-09
2597.8	2.11E-09
2602.8	1.35E-09
2607.8	1.52E-09
2612.8	1.18E-09
2617.9	1.16E-09
2622.9	8.87E-10
2627.9	8.93E-10
2633	9.38E-10
2638	9.41E-10
2643	4.94E-10
2648	9.65E-10
2653.1	9.34E-10
2658.1	6.61E-10
2663.1	6.23E-10
2668.2	8.27E-10
2673.2	9.18E-10
2678.2	5.38E-10
2683.3	4.93E-10
2688.3	5.57E-10
2693.3	4.52E-10
2698.3	5.75E-10
2703.4	7.69E-10
2708.4	6.10E-10
2713.4	4.54E-10
2718.5	8.64E-10
2723.5	6.07E-10
2728.5	5.94E-10
2733.5	5.08E-10
2738.6	8.30E-10
2743.6	4.79E-10
2748.6	5.45E-10
2753.7	5.14E-10
2758.7	5.71E-10
2763.7	5.09E-10
2768.7	4.91E-10
2773.8	4.86E-10
2778.8	6.75E-10
2783.8	3.92E-10
2788.9	4.79E-10
2793.9	5.64E-10
2798.9	5.81E-10
2804	5.21E-10
2809	5.94E-10
2814	5.17E-10
2819	5.40E-10
2824.1	5.42E-10
2829.1	5.98E-10
2834.1	4.78E-10
2839.2	4.13E-10
2844.2	3.60E-10
2849.2	4.73E-10
2854.2	4.40E-10
2859.3	5.35E-10
2864.3	5.21E-10
2869.3	5.95E-10
2874.4	4.91E-10
2879.4	5.02E-10
2884.4	5.52E-10
2889.4	3.83E-10
2894.5	4.37E-10
2899.5	6.00E-10
2904.5	3.22E-10
2909.6	7.18E-10
2914.6	8.92E-10
2919.6	1.23E-09
2924.6	1.18E-09
2929.7	1.50E-09
2934.7	1.40E-09
2939.7	1.78E-09
2944.8	1.56E-09
2949.8	1.74E-09
2954.8	2.04E-09
2959.9	2.31E-09
2964.9	1.86E-09
2969.9	2.03E-09
2974.9	1.93E-09
2980	2.53E-09
2985	2.18E-09
2990	2.27E-09
2995.1	2.43E-09
3000.1	2.69E-09
3005.1	2.29E-09
3010.1	2.35E-09
3015.2	2.63E-09
3020.2	2.78E-09
3025.2	2.73E-09
3030.3	2.73E-09
3035.3	2.73E-09
3040.3	2.48E-09
3045.3	2.43E-09
3050.4	2.73E-09
3055.4	3.01E-09
3060.4	3.13E-09
3065.5	3.20E-09
3070.5	3.69E-09
3075.5	3.88E-09
3080.5	3.81E-09
3085.6	4.01E-09
3090.6	4.04E-09
3095.6	4.19E-09
3100.7	4.41E-09
3105.7	4.19E-09
3110.7	4.60E-09
3115.7	4.70E-09
3120.8	5.07E-09
3125.8	4.45E-09
3130.8	4.39E-09
3135.9	4.48E-09
3140.9	4.59E-09
3145.9	4.50E-09
3150.9	4.86E-09
3156	4.91E-09
3161	4.64E-09
3166	4.96E-09
3171.1	4.50E-09
3176.1	4.68E-09
3181.1	4.68E-09
3186.1	4.63E-09
3191.2	4.41E-09
3196.2	4.43E-09
3201.2	4.15E-09
3206.3	3.71E-09
3211.3	3.34E-09
3216.3	3.24E-09
3221.4	2.95E-09
3226.4	2.69E-09
3231.4	2.35E-09
3236.4	2.15E-09
3241.5	2.10E-09
3246.5	2.13E-09
3251.5	1.83E-09
3256.6	2.28E-09
3261.6	2.12E-09
3266.6	2.19E-09
3271.6	1.91E-09
3276.7	1.99E-09
3281.7	1.82E-09
3286.7	1.75E-09
3291.8	1.85E-09
3296.8	1.83E-09
3301.8	1.99E-09
3306.8	1.91E-09
3311.9	1.79E-09
3316.9	1.59E-09
3321.9	1.82E-09
3327	1.84E-09
3332	1.74E-09
