163.06	4.2858e-10	7.4578e-08	4.2818e-10	1.1165e-08	4.2748e-10	8.5024e-08	4.1701e-10	8.5024e-08
168.06	4.4157e-10	7.4564e-08	4.4124e-10	1.1506e-08	4.4065e-10	8.8111e-08	4.3193e-10	8.8112e-08
173.06	4.5237e-10	7.4553e-08	4.5209e-10	1.1789e-08	4.516e-10	9.0677e-08	4.4433e-10	9.0677e-08
178.06	4.6135e-10	7.4543e-08	4.6112e-10	1.2025e-08	4.6071e-10	9.2813e-08	4.5466e-10	9.2813e-08
183.06	4.6885e-10	7.4536e-08	4.6865e-10	1.2222e-08	4.6831e-10	9.4594e-08	4.6327e-10	9.4594e-08
188.06	4.7509e-10	7.4529e-08	4.7493e-10	1.2386e-08	4.7465e-10	9.6079e-08	4.7044e-10	9.6079e-08
193.06	4.803e-10	7.4524e-08	4.8017e-10	1.2523e-08	4.7993e-10	9.7317e-08	4.7643e-10	9.7317e-08
198.06	4.8464e-10	7.4519e-08	4.8453e-10	1.2637e-08	4.8433e-10	9.8348e-08	4.8141e-10	9.8348e-08
203.06	4.8826e-10	7.4516e-08	4.8816e-10	1.2732e-08	4.88e-10	9.9208e-08	4.8557e-10	9.9208e-08
208.06	4.9127e-10	7.4512e-08	4.9119e-10	1.2811e-08	4.9106e-10	9.9924e-08	4.8903e-10	9.9924e-08
213.06	4.9378e-10	7.451e-08	4.9372e-10	1.2877e-08	4.936e-10	1.0052e-07	4.9191e-10	1.0052e-07
218.06	4.9588e-10	7.4508e-08	4.9582e-10	1.2932e-08	4.9573e-10	1.0102e-07	4.9432e-10	1.0102e-07
223.06	4.9762e-10	7.4506e-08	4.9758e-10	1.2978e-08	4.975e-10	1.0143e-07	4.9632e-10	1.0143e-07
228.06	4.9908e-10	7.4504e-08	4.9904e-10	1.3016e-08	4.9897e-10	1.0178e-07	4.9799e-10	1.0178e-07
233.06	5.0029e-10	7.4503e-08	5.0026e-10	1.3048e-08	5.002e-10	1.0207e-07	4.9939e-10	1.0207e-07
238.06	5.013e-10	7.4502e-08	5.0127e-10	1.3074e-08	5.0123e-10	1.0231e-07	5.0055e-10	1.0231e-07
243.06	5.0214e-10	7.4501e-08	5.0212e-10	1.3096e-08	5.0208e-10	1.0251e-07	5.0151e-10	1.0251e-07
248.06	5.0284e-10	7.45e-08	5.0282e-10	1.3115e-08	5.0279e-10	1.0267e-07	5.0232e-10	1.0267e-07
253.06	5.0343e-10	7.45e-08	5.0341e-10	1.313e-08	5.0338e-10	1.0281e-07	5.0299e-10	1.0281e-07
258.06	5.0391e-10	7.4499e-08	5.039e-10	1.3143e-08	5.0388e-10	1.0293e-07	5.0355e-10	1.0293e-07
263.06	5.0432e-10	7.4499e-08	5.0431e-10	1.3154e-08	5.0429e-10	1.0303e-07	5.0402e-10	1.0303e-07
268.06	5.0466e-10	7.4498e-08	5.0465e-10	1.3163e-08	5.0463e-10	1.0311e-07	5.0441e-10	1.0311e-07
273.06	5.0494e-10	7.4498e-08	5.0493e-10	1.317e-08	5.0492e-10	1.0317e-07	5.0473e-10	1.0317e-07
278.06	5.0518e-10	7.4498e-08	5.0517e-10	1.3176e-08	5.0516e-10	1.0323e-07	5.05e-10	1.0323e-07
278.57	5.052e-10	7.4498e-08	5.0519e-10	1.3177e-08	5.0518e-10	1.0323e-07	5.0503e-10	1.0323e-07
278.73	5.052e-10	7.4498e-08	5.052e-10	1.3177e-08	5.0519e-10	1.0324e-07	5.0503e-10	1.0324e-07
278.88	5.0521e-10	7.4498e-08	5.052e-10	1.3177e-08	5.0519e-10	1.0324e-07	5.0504e-10	1.0324e-07
278.93	5.0521e-10	7.4498e-08	5.0521e-10	1.3177e-08	5.052e-10	1.0324e-07	5.0504e-10	1.0324e-07
278.97	5.0521e-10	7.4498e-08	5.0521e-10	1.3177e-08	5.052e-10	1.0324e-07	5.0504e-10	1.0324e-07
278.99	5.0521e-10	7.4498e-08	5.0521e-10	1.3177e-08	5.052e-10	1.0324e-07	5.0505e-10	1.0324e-07
279	5.0522e-10	7.4498e-08	5.0521e-10	1.3177e-08	5.052e-10	1.0324e-07	5.0505e-10	1.0324e-07
279	5.0522e-10	7.4498e-08	5.0521e-10	1.3177e-08	5.052e-10	1.0324e-07	5.0505e-10	1.0324e-07
279	5.0522e-10	7.4498e-08	5.0481e-10	1.3101e-08	5.044e-10	1.0411e-07	4.5639e-10	1.04e-07
279	5.0522e-10	7.4498e-08	5.0354e-10	1.2974e-08	5.0299e-10	1.0556e-07	4.4985e-10	1.0544e-07
279	5.0521e-10	7.4498e-08	5.0146e-10	1.2831e-08	5.0142e-10	1.0721e-07	4.593e-10	1.0709e-07
279	5.0521e-10	7.4498e-08	4.9879e-10	1.2686e-08	4.9971e-10	1.089e-07	4.6643e-10	1.0878e-07
279	5.0521e-10	7.4498e-08	4.9581e-10	1.2543e-08	4.9778e-10	1.1057e-07	4.7245e-10	1.1045e-07
279	5.052e-10	7.4498e-08	4.8427e-10	1.2049e-08	4.8904e-10	1.1645e-07	4.9458e-10	1.1633e-07
279.01	5.0519e-10	7.4498e-08	4.7292e-10	1.158e-08	4.7985e-10	1.2215e-07	5.1616e-10	1.2203e-07
279.01	5.0516e-10	7.4498e-08	4.6204e-10	1.1135e-08	4.7082e-10	1.2768e-07	5.3704e-10	1.2756e-07
279.02	5.0506e-10	7.4498e-08	4.3119e-10	9.8783e-09	4.4515e-10	1.4388e-07	5.9837e-10	1.4376e-07
279.02	5.049e-10	7.4498e-08	4.0493e-10	8.8118e-09	4.2341e-10	1.5863e-07	6.5435e-10	1.585e-07
279.03	5.0471e-10	7.4497e-08	3.8288e-10	7.9164e-09	4.0542e-10	1.7204e-07	7.0543e-10	1.7191e-07
279.03	5.0448e-10	7.4497e-08	3.6449e-10	7.1699e-09	3.9067e-10	1.8427e-07	7.5217e-10	1.8415e-07
279.05	5.04e-10	7.4497e-08	3.3948e-10	6.1559e-09	3.7122e-10	2.0341e-07	8.2563e-10	2.0328e-07
279.06	5.0346e-10	7.4497e-08	3.2173e-10	5.4368e-09	3.5816e-10	2.2014e-07	8.9019e-10	2.2001e-07
279.07	5.0288e-10	7.4497e-08	3.0918e-10	4.9291e-09	3.497e-10	2.3511e-07	9.4822e-10	2.3497e-07
279.08	5.0226e-10	7.4497e-08	3.0034e-10	4.5717e-09	3.4452e-10	2.4879e-07	1.0015e-09	2.4865e-07
279.09	5.0163e-10	7.4496e-08	2.9415e-10	4.3214e-09	3.4166e-10	2.6154e-07	1.0513e-09	2.6139e-07
279.11	5.0069e-10	7.4496e-08	2.8835e-10	4.0872e-09	3.4028e-10	2.7873e-07	1.1186e-09	2.7857e-07
279.12	4.9974e-10	7.4496e-08	2.8493e-10	3.9493e-09	3.4098e-10	2.9498e-07	1.1825e-09	2.9482e-07
279.14	4.9878e-10	7.4496e-08	2.8294e-10	3.8692e-09	3.4291e-10	3.1062e-07	1.244e-09	3.1045e-07
279.16	4.9781e-10	7.4495e-08	2.8178e-10	3.8225e-09	3.4555e-10	3.2584e-07	1.3041e-09	3.2567e-07
279.17	4.9685e-10	7.4495e-08	2.8108e-10	3.7945e-09	3.4857e-10	3.4078e-07	1.3631e-09	3.406e-07
279.19	4.9589e-10	7.4495e-08	2.8066e-10	3.7777e-09	3.5179e-10	3.5548e-07	1.4211e-09	3.553e-07
279.22	4.9416e-10	7.4494e-08	2.8028e-10	3.7633e-09	3.5792e-10	3.8169e-07	1.5247e-09	3.8149e-07
279.25	4.9244e-10	7.4494e-08	2.8014e-10	3.7584e-09	3.6415e-10	4.0738e-07	1.6264e-09	4.0717e-07
279.28	4.9074e-10	7.4493e-08	2.8008e-10	3.7571e-09	3.7032e-10	4.326e-07	1.7261e-09	4.3238e-07
279.31	4.8905e-10	7.4493e-08	2.8002e-10	3.7558e-09	3.764e-10	4.5738e-07	1.8243e-09	4.5715e-07
279.34	4.8738e-10	7.4492e-08	2.7992e-10	3.7531e-09	3.8236e-10	4.8176e-07	1.9209e-09	4.8151e-07
279.36	4.8572e-10	7.4492e-08	2.7982e-10	3.7509e-09	3.8821e-10	5.0571e-07	2.0158e-09	5.0546e-07
279.39	4.8408e-10	7.4491e-08	2.7977e-10	3.7506e-09	3.9399e-10	5.2925e-07	2.1091e-09	5.2898e-07
279.44	4.8157e-10	7.449e-08	2.7972e-10	3.7517e-09	4.0278e-10	5.6479e-07	2.2501e-09	5.6451e-07
279.49	4.7909e-10	7.449e-08	2.7961e-10	3.7504e-09	4.1128e-10	5.9942e-07	2.3877e-09	5.9912e-07
279.53	4.7665e-10	7.4489e-08	2.7943e-10	3.747e-09	4.195e-10	6.3317e-07	2.5218e-09	6.3285e-07
279.58	4.7424e-10	7.4488e-08	2.7926e-10	3.7442e-09	4.2752e-10	6.6603e-07	2.6524e-09	6.657e-07
279.62	4.7186e-10	7.4487e-08	2.7912e-10	3.7427e-09	4.3535e-10	6.9802e-07	2.7797e-09	6.9767e-07
279.67	4.6952e-10	7.4486e-08	2.7896e-10	3.7411e-09	4.4296e-10	7.2917e-07	2.9037e-09	7.2881e-07
279.83	4.6146e-10	7.4483e-08	2.7843e-10	3.7384e-09	4.6838e-10	8.3305e-07	3.3178e-09	8.3265e-07
279.98	4.5404e-10	7.448e-08	2.7761e-10	3.7267e-09	4.9042e-10	9.2435e-07	3.6823e-09	9.2391e-07
280.14	4.4693e-10	7.4478e-08	2.7665e-10	3.7123e-09	5.1039e-10	1.0077e-06	4.0158e-09	1.0072e-06
280.29	4.4013e-10	7.4475e-08	2.7569e-10	3.7001e-09	5.2855e-10	1.0838e-06	4.3204e-09	1.0833e-06
280.45	4.3361e-10	7.4472e-08	2.7467e-10	3.6879e-09	5.45e-10	1.1531e-06	4.5985e-09	1.1526e-06
280.6	4.2735e-10	7.4469e-08	2.7357e-10	3.6742e-09	5.5984e-10	1.2163e-06	4.8522e-09	1.2158e-06
280.87	4.1726e-10	7.4463e-08	2.7155e-10	3.6489e-09	5.818e-10	1.3112e-06	5.2335e-09	1.3106e-06
281.13	4.0782e-10	7.4458e-08	2.6938e-10	3.6218e-09	6.0005e-10	1.3917e-06	5.5576e-09	1.391e-06
281.4	3.9898e-10	7.4453e-08	2.671e-10	3.5933e-09	6.1507e-10	1.4597e-06	5.8318e-09	1.4591e-06
281.66	3.9067e-10	7.4447e-08	2.6473e-10	3.5637e-09	6.2728e-10	1.5169e-06	6.0625e-09	1.5162e-06
281.93	3.8286e-10	7.4441e-08	2.6229e-10	3.5333e-09	6.3705e-10	1.5646e-06	6.255e-09	1.5639e-06
282.26	3.7366e-10	7.4434e-08	2.5915e-10	3.4941e-09	6.4635e-10	1.6131e-06	6.4507e-09	1.6124e-06
282.59	3.6509e-10	7.4427e-08	2.5596e-10	3.4543e-09	6.5283e-10	1.6505e-06	6.6019e-09	1.6498e-06
282.93	3.5709e-10	7.442e-08	2.5276e-10	3.4143e-09	6.5693e-10	1.6786e-06	6.7154e-09	1.6779e-06
283.26	3.4961e-10	7.4412e-08	2.4955e-10	3.3743e-09	6.5904e-10	1.6989e-06	6.7973e-09	1.6982e-06
283.59	3.4259e-10	7.4405e-08	2.4635e-10	3.3345e-09	6.5952e-10	1.7127e-06	6.8527e-09	1.7119e-06
283.93	3.3598e-10	7.4397e-08	2.4319e-10	3.2951e-09	6.5863e-10	1.7209e-06	6.8858e-09	1.7201e-06
284.47	3.2602e-10	7.4384e-08	2.3813e-10	3.2322e-09	6.5487e-10	1.7249e-06	6.9016e-09	1.7241e-06
285.01	3.1692e-10	7.4372e-08	2.3321e-10	3.1712e-09	6.4897e-10	1.7199e-06	6.8808e-09	1.7191e-06
285.56	3.0859e-10	7.4359e-08	2.2847e-10	3.1124e-09	6.4157e-10	1.7083e-06	6.8336e-09	1.7075e-06
286.1	3.0092e-10	7.4345e-08	2.2391e-10	3.056e-09	6.3318e-10	1.6921e-06	6.7676e-09	1.6913e-06
286.64	2.9383e-10	7.4332e-08	2.1956e-10	3.0022e-09	6.2416e-10	1.6727e-06	6.6887e-09	1.6719e-06
287.19	2.8727e-10	7.4319e-08	2.154e-10	2.9509e-09	6.1481e-10	1.6512e-06	6.6015e-09	1.6505e-06
287.91	2.7923e-10	7.4301e-08	2.1018e-10	2.8865e-09	6.0219e-10	1.6208e-06	6.4781e-09	1.6201e-06
288.64	2.7193e-10	7.4282e-08	2.0531e-10	2.8266e-09	5.8972e-10	1.5896e-06	6.3515e-09	1.5889e-06
289.36	2.6526e-10	7.4264e-08	2.0079e-10	2.7711e-09	5.7762e-10	1.5586e-06	6.2259e-09	1.5579e-06
290.09	2.5918e-10	7.4245e-08	1.966e-10	2.7196e-09	5.6605e-10	1.5285e-06	6.1038e-09	1.5278e-06
290.81	2.536e-10	7.4226e-08	1.9272e-10	2.672e-09	5.551e-10	1.4996e-06	5.9868e-09	1.4989e-06
291.54	2.4849e-10	7.4207e-08	1.8913e-10	2.6281e-09	5.448e-10	1.4722e-06	5.8759e-09	1.4715e-06
292.58	2.4188e-10	7.418e-08	1.8446e-10	2.571e-09	5.3119e-10	1.4357e-06	5.7284e-09	1.4351e-06
293.62	2.3602e-10	7.4152e-08	1.803e-10	2.5201e-09	5.1893e-10	1.4026e-06	5.5947e-09	1.402e-06
294.66	2.3083e-10	7.4124e-08	1.766e-10	2.475e-09	5.0793e-10	1.3729e-06	5.4743e-09	1.3722e-06
295.7	2.2622e-10	7.4096e-08	1.733e-10	2.4348e-09	4.9811e-10	1.3462e-06	5.3666e-09	1.3455e-06
296.74	2.2214e-10	7.4068e-08	1.7038e-10	2.3992e-09	4.8935e-10	1.3224e-06	5.2705e-09	1.3217e-06
297.78	2.1851e-10	7.404e-08	1.6778e-10	2.3676e-09	4.8156e-10	1.3011e-06	5.185e-09	1.3005e-06
299.72	2.1279e-10	7.3986e-08	1.6368e-10	2.3177e-09	4.6927e-10	1.2676e-06	5.0498e-09	1.2671e-06
301.66	2.082e-10	7.3933e-08	1.604e-10	2.2778e-09	4.5942e-10	1.2408e-06	4.9416e-09	1.2402e-06
303.61	2.0451e-10	7.3879e-08	1.5776e-10	2.2457e-09	4.5152e-10	1.2192e-06	4.8547e-09	1.2187e-06
305.55	2.0154e-10	7.3825e-08	1.5564e-10	2.2198e-09	4.4516e-10	1.2019e-06	4.785e-09	1.2013e-06
307.49	1.9914e-10	7.3771e-08	1.5392e-10	2.1989e-09	4.4005e-10	1.188e-06	4.7289e-09	1.1874e-06
310.27	1.9649e-10	7.3693e-08	1.5202e-10	2.1757e-09	4.3438e-10	1.1725e-06	4.6667e-09	1.172e-06
313.06	1.9452e-10	7.3615e-08	1.5061e-10	2.1584e-09	4.3018e-10	1.1611e-06	4.6207e-09	1.1606e-06
315.84	1.9304e-10	7.3537e-08	1.4955e-10	2.1454e-09	4.2704e-10	1.1526e-06	4.5864e-09	1.152e-06
318.62	1.9193e-10	7.3459e-08	1.4875e-10	2.1354e-09	4.2467e-10	1.1461e-06	4.5605e-09	1.1456e-06
321.4	1.9107e-10	7.338e-08	1.4813e-10	2.1277e-09	4.2284e-10	1.1412e-06	4.5406e-09	1.1407e-06
324.18	1.904e-10	7.3302e-08	1.4765e-10	2.1215e-09	4.2142e-10	1.1373e-06	4.5251e-09	1.1368e-06
328.47	1.8961e-10	7.3182e-08	1.4708e-10	2.1142e-09	4.1974e-10	1.1328e-06	4.5069e-09	1.1323e-06
332.75	1.8902e-10	7.3062e-08	1.4664e-10	2.1085e-09	4.1848e-10	1.1294e-06	4.4933e-09	1.1289e-06
337.03	1.8855e-10	7.2942e-08	1.4629e-10	2.1039e-09	4.1748e-10	1.1267e-06	4.4825e-09	1.1262e-06
341.31	1.8815e-10	7.2822e-08	1.46e-10	2.0999e-09	4.1664e-10	1.1245e-06	4.4734e-09	1.124e-06
345.59	1.8779e-10	7.2703e-08	1.4573e-10	2.0962e-09	4.1588e-10	1.1225e-06	4.4653e-09	1.1219e-06
349.87	1.8746e-10	7.2583e-08	1.4548e-10	2.0928e-09	4.1518e-10	1.1206e-06	4.4578e-09	1.1201e-06
354.87	1.8709e-10	7.2444e-08	1.4521e-10	2.089e-09	4.144e-10	1.1185e-06	4.4495e-09	1.118e-06
359.87	1.8674e-10	7.2304e-08	1.4494e-10	2.0852e-09	4.1364e-10	1.1165e-06	4.4414e-09	1.116e-06
364.87	1.8639e-10	7.2166e-08	1.4468e-10	2.0816e-09	4.1291e-10	1.1146e-06	4.4336e-09	1.114e-06
